# fsae control log — tag=mpc_standalone
# t0_epoch_s=1786594807.5822  (t column is seconds since this instant)
# frame=global ENU (x east, y north, yaw right-handed, 0=+x); e_y/e_psi are front-axle Frenet errors vs the path, +ve = left/CCW
# score: fsae_control.scoring, verbatim copy of fsae_MPCTest/sim/scoring.py — lower is better
# score_is_partial=0  (1 = time_bonus/offtrack unavailable live; weighted-metric component is still directly comparable to an offline score)
# ── run configuration (enough to reproduce this exact run) ──
# controller=mpc_standalone
# use_nmpc=0
# launch.map_path='/home/Formula-Student-Driverless-Simulator/ros2/src/fsae_planning/tracks/comp_test_map_3/speed_profile.csv'
# launch.path_map_path='/home/Formula-Student-Driverless-Simulator/ros2/src/fsae_planning/tracks/comp_test_map_3/raceline.csv'
# launch.use_precomputed_heading_profile=True
# launch.enable_dynamic_speed_cap=False
# launch.dynamic_cap_a_lat_max=3.2
# launch.dynamic_cap_safety=0.9
# launch.v_max=18.0
# launch.v_min=1.5
# mpc_params.q_e_y=6.35
# mpc_params.q_e_yd=0.5
# mpc_params.q_e_psi=1.65
# mpc_params.q_r=1.0
# mpc_params.q_e_v=5.4
# mpc_params.r_delta=1.35
# mpc_params.r_a_accel=2.25
# mpc_params.r_a_brake=0.5
# mpc_params.r_rate_delta=2.8
# mpc_params.r_rate_a=2.25
# mpc_params.terminal_q_scale=1.0
# mpc_params.adaptive_q_scaling_enabled=False
# mpc_params.steer_rate_anti_hunt_enabled=True
# mpc_params.adaptive_r_rate_enable_in_corners=True
# mpc_params.delay_compensation_enabled=True
# mpc_params.ref_heading_rate_limit_enabled=False
# mpc_params.ref_heading_rise_rate_deg_s=90.0
# mpc_params.max_delay_compensation_steps=3
# mpc_params.predict_epsi_clip=0.5
# mpc_params.pose_age_lp_alpha=0.15
# mpc_params.n_delay_hysteresis=0.25
# mpc_params.adaptive_r_rate_during_floor=0.625
# mpc_params.anti_hunt_boost_max=6.0
# mpc_params.corner_factor_k=8.0
# mpc_params.q_ey_straight=4.5
# mpc_params.q_ey_corner=9.0
# mpc_params.q_epsi_straight=1.5
# mpc_params.q_epsi_corner=3.0
# mpc_params.q_r_straight=1.0
# mpc_params.q_r_corner=0.5
# mpc_params.rrate_steer_straight=2.0
# mpc_params.rrate_steer_corner=1.25
# mpc_params.r_steer_corner_mid=1.35
# mpc_params.low_speed_corner_boost_v_half=4.0
# mpc_params.low_speed_corner_boost_max_extra=0.3
# mpc_params.epsi_ra_half_rad=0.17453292519943295
# mpc_params.epsi_ra_accel_boost_max=2.0
# mpc_params.epsi_ra_brake_floor=0.5
# mpc_params.nmpc_q_e_y=-1.0
# mpc_params.nmpc_q_e_yd=-1.0
# mpc_params.nmpc_q_e_psi=-1.0
# mpc_params.nmpc_q_epsi_dot=-1.0
# mpc_params.nmpc_q_e_v=-1.0
# mpc_params.nmpc_r_delta=-1.0
# mpc_params.nmpc_r_a_accel=-1.0
# mpc_params.nmpc_r_a_brake=-1.0
# mpc_params.nmpc_r_rate_delta=-1.0
# mpc_params.nmpc_r_rate_a=-1.0
# mpc_params.nmpc_terminal_scale=-1.0
# lap_time_s=55.1275
# optimal_time_s=45.4600  (ds/v_target integral over the precomputed speed profile, scaled by progress -- see LapProgressTracker)
# composite_score=0.663064
# n_steps=1147
# rmse=0.416264
# peak_lateral_error_m=1.144430
# speed_rmse_mps=3.295040
# yaw_rms_radps=0.466826
# max_yaw_rate_radps=1.505375
# control_smooth_rms=0.211376
# jerk_rms=0.240868
# steer_rms=0.186954
# accel_rms_mps2=1.914724
# max_steering_rad=0.436332
# max_accel_mps2=12.000007
# steering_sat_ratio=0.073235
# steering_reversal_rms=0.071162
# steering_reversal_rate=0.249346
# steering_reversals=286
# inaccurate_count=0
t,car_x,car_y,car_yaw,v_actual,v_desired,steer_deg,e_y,e_psi_deg,yaw_rate,delta_cmd,a_cmd,solver_failed,inaccurate,pose_age_s,path_age_s,n_delay,solve_ms,cmd_latency_ms,corner_factor,low_speed_corner_boost,corner_frac,Q_ey_base,Q_epsi_base,Q_r_base,R_steer_corner_blend,Rrate_steer_corner_blend,m_Q_ey_soften,m_R_speed,m_Rrate_corner,m_Rrate_antihunt,Q_ey_eff,Q_epsi_eff,Q_r_eff,R_steer_eff,Rrate_steer_eff,R_a_accel_eff,R_a_brake_eff,nmpc_iters,nmpc_status,nmpc_cost,nmpc_s0,nmpc_kappa_horizon_end,nmpc_pred_ey_end,nmpc_pred_epsi_end,nmpc_pred_ey_max_abs,nmpc_fyf_max_abs,nmpc_fyr_max_abs
11.7289,42.4469,77.3130,2.05800,10.095,7.727,19.127,-0.5812,-16.583,0.6078,0.333827,-0.1644,0,0,0.0327,0.0000,1,11.776,12.856,0.41188,0.03507,0.44695,6.51127,2.17042,0.77653,2.05245,1.66479,1.00000,1.94084,0.79200,1.00622,6.51127,2.17042,0.77653,2.05245,1.66479,3.49963,0.36115,,,,,,,,,,
11.7867,42.1329,77.8220,2.10253,9.736,7.135,19.180,-0.6557,-16.121,0.7098,0.334756,0.0570,0,0,0.0207,0.0000,1,16.086,17.031,0.42136,0.03681,0.45817,6.56175,2.18725,0.77092,2.02886,1.65638,1.00000,1.92807,0.78550,1.00580,6.56175,2.18725,0.77092,2.02886,1.65638,3.46667,0.36481,,,,,,,,,,
11.8299,41.9825,78.0471,2.12321,9.581,6.761,21.467,-0.6806,-17.101,0.5523,0.374673,0.0315,0,0,0.0388,0.0000,1,13.142,14.115,0.43062,0.03805,0.46867,6.60903,2.20301,0.76566,2.01162,1.64850,1.00000,1.92238,0.77905,1.00501,6.60903,2.20301,0.76566,2.01162,1.64850,3.51772,0.35914,,,,,,,,,,
11.8775,41.6454,78.5113,2.16865,9.272,6.524,20.817,-0.7455,-16.742,0.7208,0.363332,0.0766,0,0,0.0239,0.0000,1,10.679,11.555,0.44011,0.03979,0.47990,6.65954,2.21985,0.76005,1.98943,1.64008,1.00000,1.91069,0.77234,1.00478,6.65954,2.21985,0.76005,1.98943,1.64008,3.48293,0.36301,,,,,,,,,,
11.9278,41.2876,78.9520,2.21674,9.009,6.093,21.759,-0.8028,-16.312,0.9325,0.379773,0.0891,0,0,0.0181,0.0000,1,10.437,12.209,0.44729,0.04126,0.48855,6.69848,2.23283,0.75572,1.97165,1.63359,1.00000,1.90034,0.76718,1.00461,6.69848,2.23283,0.75572,1.97165,1.63359,3.45184,0.36646,,,,,,,,,,
11.9806,41.1229,79.1397,2.23855,8.887,5.706,20.239,-0.8296,-15.062,0.7847,0.353245,-0.0245,0,0,0.0331,0.0000,1,12.315,13.681,0.44729,0.04165,0.48894,6.70023,2.23341,0.75553,1.96780,1.63329,1.00000,1.89545,0.76718,1.00495,6.70023,2.23341,0.75553,1.96780,1.63329,3.39158,0.37316,,,,,,,,,,
12.0362,40.7554,79.5274,2.28774,8.658,5.474,21.931,-0.8744,-14.651,0.9835,0.382767,-0.1266,0,0,0.0273,0.0000,1,17.950,20.328,0.45530,0.04316,0.49846,6.74307,2.24769,0.75077,1.94990,1.62616,1.00000,1.88601,0.76135,1.00479,6.74307,2.24769,0.75077,1.94990,1.62616,3.36511,0.37610,,,,,,,,,,
12.0801,40.5900,79.6905,2.31041,8.611,5.168,23.484,-0.8897,-15.842,0.8158,0.409875,-0.4312,0,0,0.0413,0.0000,1,13.800,14.561,0.46284,0.04404,0.50688,6.78097,2.26032,0.74656,1.93850,1.61984,1.00000,1.88402,0.75579,1.00414,6.78097,2.26032,0.74656,1.93850,1.61984,3.43308,0.36855,,,,,,,,,,
12.1330,40.2073,80.0390,2.36161,8.413,5.014,22.785,-0.9283,-15.478,1.0753,0.397670,-0.6573,0,0,0.0374,0.0000,1,13.398,16.928,0.47074,0.04551,0.51625,6.82313,2.27438,0.74187,1.92180,1.61281,1.00000,1.87556,0.74988,1.00415,6.82313,2.27438,0.74187,1.92180,1.61281,3.39107,0.37321,,,,,,,,,,
12.1865,39.8606,80.3260,2.40730,8.212,4.776,25.000,-0.9584,-15.506,0.6704,0.436332,-0.8377,0,0,0.0246,0.0000,1,19.500,20.123,0.47631,0.04681,0.52312,6.85404,2.28468,0.73844,1.90798,1.60766,1.00000,1.86672,0.74567,1.00380,6.85404,2.28468,0.73844,1.90798,1.60766,3.42067,0.36993,,,,,,,,,,
12.2351,39.6465,80.4882,2.43443,8.040,4.642,21.910,-0.9787,-13.951,0.9868,0.382396,-1.0126,0,0,0.0488,0.0000,1,12.866,16.490,0.47631,0.04748,0.52379,6.85705,2.28568,0.73811,1.90221,1.60716,1.00000,1.85895,0.74567,1.00448,6.85705,2.28568,0.73811,1.90221,1.60716,3.30064,0.38326,,,,,,,,,,
12.2808,39.2862,80.7429,2.48099,7.829,4.512,25.000,-1.0045,-14.004,0.6263,0.436332,-1.1346,0,0,0.0256,0.0000,1,14.081,15.219,0.48813,0.04952,0.53765,6.91943,2.30648,0.73117,1.88003,1.59676,1.00000,1.84918,0.73659,1.00393,6.91943,2.30648,0.73117,1.88003,1.59676,3.34657,0.37816,,,,,,,,,,
12.3350,39.2862,80.7429,2.48099,7.829,4.398,24.229,-1.0045,-14.004,0.6263,0.422878,-1.4556,0,0,0.0786,0.0000,1,11.860,16.402,0.48813,0.04952,0.53765,6.91943,2.30648,0.73117,1.88003,1.59676,1.00000,1.84918,0.73659,1.00402,6.91943,2.30648,0.73117,1.88003,1.59676,3.33232,0.37974,,,,,,,,,,
12.3754,38.6669,81.1209,2.56018,7.454,4.386,25.000,-1.0334,-15.133,0.6985,0.436332,-1.4346,0,0,0.0345,0.0000,1,9.009,9.718,0.48418,0.05073,0.53490,6.90707,2.30236,0.73255,1.87180,1.59882,1.00000,1.83105,0.73965,1.00359,6.90707,2.30236,0.73255,1.87180,1.59882,3.40067,0.37215,,,,,,,,,,
12.4271,38.4548,81.2345,2.58700,7.199,4.274,25.000,-1.0479,-13.596,0.9662,0.436332,-1.3609,0,0,0.0574,0.0000,1,10.753,11.520,0.48418,0.05188,0.53606,6.91227,2.30409,0.73197,1.86240,1.59795,1.00000,1.81811,0.73965,1.00416,6.91227,2.30409,0.73197,1.86240,1.59795,3.29497,0.38389,,,,,,,,,,
12.4765,38.1104,81.4031,2.63134,6.885,4.253,25.000,-1.0582,-14.022,0.6194,0.436332,-1.1839,0,0,0.0464,0.0000,1,7.662,8.617,0.46823,0.05162,0.51985,6.83933,2.27978,0.74007,1.86954,1.61011,1.00000,1.80152,0.75177,1.00404,6.83933,2.27978,0.74007,1.86954,1.61011,3.34909,0.37788,,,,,,,,,,
12.5289,37.7324,81.5626,2.68074,6.475,4.278,25.000,-1.0618,-14.261,0.6201,0.436332,-0.8075,0,0,0.0237,0.0000,1,10.778,13.234,0.45380,0.05199,0.50579,6.77604,2.25868,0.74711,1.86946,1.62066,1.00000,1.77858,0.76245,1.00411,6.77604,2.25868,0.74711,1.86946,1.62066,3.37194,0.37534,,,,,,,,,,
12.5767,37.5337,81.6362,2.70767,6.333,4.262,25.000,-1.0660,-12.718,0.7999,0.436332,-0.6562,0,0,0.0470,0.0000,1,9.223,10.910,0.45380,0.05270,0.50650,6.77927,2.25976,0.74675,1.86315,1.62012,1.00000,1.77024,0.76245,1.00476,6.77927,2.25976,0.74675,1.86315,1.62012,3.26991,0.38668,,,,,,,,,,
12.6301,37.1825,81.7499,2.75591,6.061,4.342,25.000,-1.0591,-13.018,0.6642,0.436332,-0.4175,0,0,0.0307,0.0000,1,12.954,14.454,0.43859,0.05231,0.49090,6.70907,2.23636,0.75455,1.86806,1.63182,1.00000,1.75378,0.77342,1.00480,6.70907,2.23636,0.75455,1.86806,1.63182,3.30564,0.38271,,,,,,,,,,
12.6837,36.9959,81.8011,2.78283,5.777,4.374,25.000,-1.0545,-11.475,0.8279,0.436332,-0.0784,0,0,0.0549,0.0000,1,17.179,17.949,0.43859,0.05383,0.49242,6.71589,2.23863,0.75379,1.85420,1.63068,1.00000,1.73582,0.77342,1.00564,6.71589,2.23863,0.75379,1.85420,1.63068,3.19847,0.39461,,,,,,,,,,
12.7251,36.6735,81.8757,2.83172,5.539,4.523,25.000,-1.0351,-11.595,0.6175,0.436332,0.1421,0,0,0.0361,0.0000,1,8.464,9.359,0.42455,0.05341,0.47796,6.65080,2.21693,0.76102,1.85747,1.64153,1.00000,1.72005,0.78329,1.00578,6.65080,2.21693,0.76102,1.85747,1.64153,3.22898,0.39122,,,,,,,,,,
12.7739,36.3178,81.9352,2.88858,5.285,4.616,25.000,-1.0001,-8.866,1.1051,0.436332,0.3403,0,0,0.0253,0.0000,1,7.546,8.298,0.40974,0.05295,0.46269,6.58212,2.19404,0.76865,1.85957,1.65298,1.00000,1.70250,0.79345,1.00901,6.58212,2.19404,0.76865,1.85957,1.65298,2.97093,0.41990,,,,,,,,,,
12.8265,36.0157,81.9666,2.94007,5.073,4.945,25.000,-0.9549,-5.916,0.8913,0.436332,0.5428,0,0,0.0146,0.0000,1,9.374,10.054,0.39801,0.05264,0.45065,6.52791,2.17597,0.77468,1.85966,1.66201,1.00000,1.68723,0.80133,1.01579,6.52791,2.17597,0.77468,1.85966,1.66201,2.63234,0.45752,,,,,,,,,,
12.8742,35.8466,81.9760,2.97145,5.068,5.169,22.192,-0.9332,-4.118,1.1004,0.387318,0.5974,0,0,0.0288,0.0000,1,7.640,8.487,0.39801,0.05267,0.45068,6.52805,2.17602,0.77466,1.85936,1.66199,1.00000,1.68685,0.80133,1.02860,6.52805,2.17602,0.77466,1.85936,1.66199,2.27126,0.49764,,,,,,,,,,
12.9271,35.5381,81.9753,3.02994,4.929,5.472,16.513,-0.8747,-0.767,0.9335,0.288212,0.6919,0,0,0.0167,0.0000,1,9.800,11.451,0.39801,0.05349,0.45149,6.53173,2.17724,0.77425,1.85096,1.66138,1.00000,1.67654,0.80133,1.01491,6.53173,2.17724,0.77425,1.85096,1.66138,2.74980,0.44447,,,,,,,,,,
12.9811,35.3729,81.9628,3.06345,4.900,5.772,14.141,-0.8259,1.154,1.2210,0.246799,0.7402,0,0,0.0307,0.0000,1,14.604,15.462,0.38099,0.05137,0.43236,6.44561,2.14854,0.78382,1.86673,1.67573,1.00000,1.67430,0.81248,1.01280,6.44561,2.14854,0.78382,1.86673,1.67573,2.94924,0.42231,,,,,,,,,,
13.0245,35.0712,81.9228,3.12869,4.965,6.122,5.141,-0.7364,4.891,1.1094,0.089719,0.7102,0,0,0.0214,0.0000,1,7.796,8.682,0.38099,0.05100,0.43199,6.44394,2.14798,0.78401,1.87082,1.67601,1.00000,1.67920,0.81248,1.00985,6.44394,2.14798,0.78401,1.87082,1.67601,3.23997,0.39000,,,,,,,,,,
13.0819,34.9069,81.8949,-3.11919,5.049,6.472,14.141,-0.6774,-2.765,1.3201,0.246799,0.7696,0,0,0.0370,0.0000,1,10.759,15.619,0.37021,0.04909,0.41930,6.38685,2.12895,0.79035,1.88735,1.68552,1.00000,1.68545,0.81938,1.03721,6.38685,2.12895,0.79035,1.88735,1.68552,2.33867,0.49015,,,,,,,,,,
13.1243,34.5957,81.8439,-3.05999,5.266,6.822,8.760,-0.5931,0.627,0.8654,0.152899,0.6349,0,0,0.0203,0.0000,1,7.828,8.620,0.37021,0.04794,0.41815,6.38168,2.12723,0.79092,1.90074,1.68639,1.00000,1.70114,0.81938,1.02309,6.38168,2.12723,0.79092,1.90074,1.68639,2.77408,0.44177,,,,,,,,,,
13.1793,34.4186,81.8184,-3.03364,5.357,7.172,10.899,-0.5501,-0.084,0.8779,0.190216,0.6299,0,0,0.0334,0.0000,1,13.009,13.708,0.35598,0.04565,0.40163,6.30732,2.10244,0.79919,1.92157,1.69878,1.00000,1.70756,0.82831,1.03182,6.30732,2.10244,0.79919,1.92157,1.69878,2.62542,0.45829,,,,,,,,,,
13.2243,34.0793,81.7444,-2.98635,5.489,7.522,4.652,-0.4568,0.527,0.6961,0.081187,0.6221,0,0,0.0221,0.0000,1,7.886,8.660,0.34735,0.04393,0.39128,6.26078,2.08693,0.80436,1.93889,1.70654,1.00000,1.71662,0.83362,1.03490,6.26078,2.08693,0.80436,1.93889,1.70654,2.71177,0.44869,,,,,,,,,,
13.2841,33.8988,81.6984,-2.96159,5.568,7.872,3.694,-0.4116,1.945,0.9218,0.064471,0.6693,0,0,0.0365,0.0000,1,10.173,17.877,0.34735,0.04357,0.39092,6.25914,2.08638,0.80454,1.94365,1.70681,1.00000,1.72198,0.83362,1.03155,6.25914,2.08638,0.80454,1.94365,1.70681,2.85996,0.43223,,,,,,,,,,
13.3290,33.5746,81.6091,-2.91903,5.633,8.222,0.957,-0.3186,2.398,0.6619,0.016703,0.7676,0,0,0.0217,0.0000,1,10.167,13.248,0.33755,0.04205,0.37960,6.20818,2.06939,0.81020,1.95832,1.71530,1.00000,1.72631,0.83958,1.04193,6.20818,2.06939,0.81020,1.95832,1.71530,2.85949,0.43228,,,,,,,,,,
13.3746,33.3956,81.5596,-2.90022,5.567,8.572,0.171,-0.2802,3.476,0.6559,0.002981,0.9948,0,0,0.0309,0.0000,1,7.601,8.683,0.33755,0.04234,0.37988,6.20948,2.06983,0.81006,1.95438,1.71509,1.00000,1.72194,0.83958,1.04255,6.20948,2.06983,0.81006,1.95438,1.71509,2.94240,0.42307,,,,,,,,,,
13.4237,33.0581,81.4650,-2.86927,5.646,8.922,-1.074,-0.2053,3.365,0.4892,-0.018748,1.1561,0,0,0.0238,0.0000,1,7.306,7.973,0.32770,0.04077,0.36847,6.15812,2.05271,0.81576,1.96998,1.72365,1.00000,1.72720,0.84546,1.06303,6.15812,2.05271,0.81576,1.96998,1.72365,2.89233,0.42863,,,,,,,,,,
13.4769,32.9029,81.4209,-2.85761,5.761,9.017,-1.916,-0.1792,4.033,0.3994,-0.033432,1.2505,0,0,0.0368,0.0000,1,9.037,11.234,0.32770,0.04029,0.36799,6.15596,2.05199,0.81600,1.97688,1.72401,1.00000,1.73473,0.84546,1.06782,6.15596,2.05199,0.81600,1.97688,1.72401,2.93769,0.42359,,,,,,,,,,
13.5248,32.5451,81.3184,-2.84230,6.048,9.017,-0.938,-0.1238,3.115,0.2468,-0.016365,1.1939,0,0,0.0295,0.0000,1,7.773,8.382,0.32099,0.03834,0.35933,6.11697,2.03899,0.82034,2.00125,1.73051,1.00000,1.75297,0.84942,1.11441,6.11697,2.03899,0.82034,2.00125,1.73051,2.79532,0.43941,,,,,,,,,,
13.5747,32.3719,81.2673,-2.83851,6.224,9.037,-2.295,-0.1046,3.332,0.1298,-0.040050,1.1619,0,0,0.0393,0.0000,1,7.470,8.995,0.32099,0.03768,0.35867,6.11400,2.03800,0.82067,2.01122,1.73100,1.00000,1.76372,0.84942,1.13083,6.11400,2.03800,0.82067,2.01122,1.73100,2.81174,0.43758,,,,,,,,,,
13.6285,31.9779,81.1531,-2.83704,6.650,8.986,1.313,-0.0696,1.696,-0.0107,0.022911,0.9403,0,0,0.0285,0.0000,1,8.752,12.756,0.30787,0.03469,0.34256,6.04153,2.01384,0.82872,2.04984,1.74308,1.00000,1.78852,0.85704,1.25742,6.04153,2.01384,0.82872,2.04984,1.74308,2.53080,0.46880,,,,,,,,,,
13.6759,31.7892,81.0964,-2.83771,6.856,8.986,1.425,-0.0508,0.002,-0.0209,0.024866,0.8439,0,0,0.0398,0.0000,1,9.192,10.172,0.31528,0.03485,0.35013,6.07557,2.02519,0.82494,2.05182,1.73741,1.00000,1.79995,0.85276,1.45207,6.07557,2.02519,0.82494,2.05182,1.73741,2.25106,0.49988,,,,,,,,,,
13.7258,31.3383,80.9677,-2.84325,7.262,8.861,4.588,-0.0371,-1.908,-0.1062,0.080080,0.5173,0,0,0.0286,0.0000,1,8.409,10.151,0.34275,0.03652,0.37927,6.20671,2.06890,0.81037,2.03830,1.71555,1.00000,1.82137,0.83643,1.24580,6.20671,2.06890,0.81037,2.03830,1.71555,2.61165,0.45982,,,,,,,,,,
13.7792,31.1231,80.9008,-2.84452,7.430,8.663,0.854,-0.0332,-1.980,-0.0407,0.014897,0.3608,0,0,0.0378,0.0000,1,12.690,13.469,0.34275,0.03598,0.37873,6.20429,2.06810,0.81063,2.04602,1.71595,1.00000,1.82986,0.83643,1.28786,6.20429,2.06810,0.81063,2.04602,1.71595,2.55276,0.46636,,,,,,,,,,
13.8250,30.6512,80.7488,-2.84293,7.780,8.393,6.293,-0.0177,-3.407,0.0461,0.109831,0.0829,0,0,0.0268,0.0000,1,7.586,9.354,0.36589,0.03727,0.40316,6.31421,2.10474,0.79842,2.03235,1.69763,1.00000,1.84686,0.82211,1.19351,6.31421,2.10474,0.79842,2.03235,1.69763,2.78141,0.44095,,,,,,,,,,
13.8765,30.4190,80.6689,-2.83966,7.891,8.393,3.319,-0.0047,-4.716,0.1092,0.057927,-0.0717,0,0,0.0396,0.0000,1,9.452,10.797,0.38967,0.03932,0.42899,6.43046,2.14349,0.78550,2.00684,1.67826,1.00000,1.85209,0.80683,1.17975,6.43046,2.14349,0.78550,2.00684,1.67826,2.87503,0.43055,,,,,,,,,,
13.9254,29.9354,80.5118,-2.83290,8.058,8.109,8.251,-0.0056,-5.944,0.1261,0.144006,-0.3076,0,0,0.0319,0.0000,1,9.060,9.807,0.40765,0.04057,0.44822,6.51700,2.17233,0.77589,1.99047,1.66383,1.00000,1.85980,0.79487,1.12131,6.51700,2.17233,0.77589,1.99047,1.66383,3.01954,0.41450,,,,,,,,,,
13.9835,29.7217,80.4376,-2.82877,8.068,7.816,2.344,-0.0091,-5.707,0.1383,0.040902,-0.4353,0,0,0.0491,0.0000,1,12.581,17.092,0.40765,0.04053,0.44819,6.51684,2.17228,0.77591,1.99086,1.66386,1.00000,1.86027,0.79487,1.14101,6.51684,2.17228,0.77591,1.99086,1.66386,2.94543,0.42273,,,,,,,,,,
14.0336,29.2466,80.2635,-2.81440,7.971,7.523,9.814,-0.0097,-6.685,0.3006,0.171295,-0.4154,0,0,0.0362,0.0000,1,15.729,17.341,0.43032,0.04314,0.47346,6.63057,2.21019,0.76327,1.95833,1.64490,1.00000,1.85580,0.77926,1.09184,6.63057,2.21019,0.76327,1.95833,1.64490,3.06613,0.40932,,,,,,,,,,
14.0815,29.0396,80.1822,-2.80595,7.908,7.523,6.083,-0.0054,-8.181,0.2683,0.106177,-0.3589,0,0,0.0483,0.0000,1,10.305,12.472,0.45019,0.04537,0.49556,6.73003,2.24334,0.75222,1.93081,1.62833,1.00000,1.85288,0.76508,1.07941,6.73003,2.24334,0.75222,1.93081,1.62833,3.14567,0.40048,,,,,,,,,,
14.1346,28.5730,79.9918,-2.78161,7.735,7.238,10.432,-0.0094,-8.943,0.4111,0.182072,-0.1490,0,0,0.0348,0.0000,1,17.656,18.913,0.47348,0.04842,0.52190,6.84855,2.28285,0.73905,1.89523,1.60858,1.00000,1.84474,0.74782,1.06121,6.84855,2.28285,0.73905,1.89523,1.60858,3.20901,0.39344,,,,,,,,,,
14.1754,28.1539,79.8063,-2.75684,7.540,6.971,8.855,-0.0156,-9.862,0.3429,0.154546,0.0723,0,0,0.0168,0.0000,1,9.076,9.741,0.49256,0.05122,0.54378,6.94700,2.31567,0.72811,1.86445,1.59217,1.00000,1.83529,0.73314,1.04928,6.94700,2.31567,0.72811,1.86445,1.59217,3.25274,0.38858,,,,,,,,,,
14.2306,27.9304,79.6990,-2.74062,7.428,6.733,6.996,-0.0209,-8.933,0.5614,0.122101,0.1563,0,0,0.0360,0.0000,1,13.749,14.957,0.49256,0.05172,0.54428,6.94925,2.31642,0.72786,1.86048,1.59179,1.00000,1.82975,0.73314,1.05590,6.94925,2.31642,0.72786,1.86048,1.59179,3.16989,0.39779,,,,,,,,,,
14.2803,27.7410,79.6024,-2.72570,7.346,6.733,13.147,-0.0182,-10.608,0.4843,0.229463,0.1840,0,0,0.0452,0.0000,1,12.936,13.644,0.51522,0.05449,0.56971,7.06368,2.35456,0.71515,1.82962,1.57272,1.00000,1.82565,0.71503,1.03842,7.06368,2.35456,0.71515,1.82962,1.57272,3.30540,0.38273,,,,,,,,,,
14.3382,27.3376,79.3763,-2.68634,7.144,6.532,8.035,-0.0132,-11.086,0.6511,0.140245,0.2922,0,0,0.0372,0.0000,1,17.174,17.910,0.53407,0.05751,0.59158,7.16209,2.38736,0.70421,1.79953,1.55632,1.00000,1.81529,0.69938,1.04066,7.16209,2.38736,0.70421,1.79953,1.55632,3.29407,0.38399,,,,,,,,,,
14.3787,27.1383,79.2594,-2.66522,7.097,6.374,9.152,-0.0171,-9.876,0.6503,0.159739,0.2874,0,0,0.0464,0.0000,1,8.338,10.438,0.53407,0.05775,0.59182,7.16319,2.38773,0.70409,1.79790,1.55614,1.00000,1.81282,0.69938,1.04450,7.16319,2.38773,0.70409,1.79790,1.55614,3.23356,0.39072,,,,,,,,,,
14.4256,26.7466,79.0129,-2.62056,6.984,6.262,16.933,-0.0094,-13.464,0.6488,0.295532,0.2999,0,0,0.0269,0.0000,1,9.041,9.849,0.52941,0.05784,0.58725,7.14263,2.38088,0.70637,1.79959,1.55956,1.00000,1.80685,0.70329,1.02961,7.14263,2.38088,0.70637,1.79959,1.55956,3.44612,0.36710,,,,,,,,,,
14.4782,26.5549,78.8822,-2.59667,6.943,6.262,7.933,-0.0221,-12.095,0.7357,0.138453,0.2738,0,0,0.0372,0.0000,1,11.278,12.480,0.52941,0.05805,0.58747,7.14361,2.38120,0.70627,1.79813,1.55940,1.00000,1.80466,0.70329,1.03755,7.14361,2.38120,0.70627,1.79813,1.55940,3.32884,0.38013,,,,,,,,,,
14.5247,26.1904,78.6113,-2.54917,6.865,6.178,15.047,-0.0301,-12.830,0.9047,0.262627,0.2638,0,0,0.0293,0.0000,1,8.272,9.001,0.52175,0.05763,0.57937,7.10718,2.36906,0.71031,1.80451,1.56547,1.00000,1.80040,0.70967,1.02902,7.10718,2.36906,0.71031,1.80451,1.56547,3.39502,0.37278,,,,,,,,,,
14.5783,26.0452,78.4942,-2.52901,6.828,6.178,15.436,-0.0231,-15.300,0.6553,0.269409,0.2277,0,0,0.0423,0.0000,1,9.056,10.656,0.51637,0.05723,0.57360,7.08120,2.36040,0.71320,1.80959,1.56980,1.00000,1.79839,0.71409,1.02509,7.08120,2.36040,0.71320,1.80959,1.56980,3.50451,0.36061,,,,,,,,,,
14.6247,25.7111,78.2090,-2.48188,6.833,6.196,16.531,-0.0409,-16.187,0.7381,0.288519,0.1604,0,0,0.0289,0.0000,1,8.169,9.027,0.51367,0.05690,0.57057,7.06758,2.35586,0.71471,1.81301,1.57207,1.00000,1.79867,0.71629,1.02096,7.06758,2.35586,0.71471,1.81301,1.57207,3.53193,0.35756,,,,,,,,,,
14.6757,25.5473,78.0576,-2.45710,6.799,6.196,12.098,-0.0608,-14.767,0.8518,0.211157,0.1239,0,0,0.0398,0.0000,1,9.216,10.046,0.51367,0.05708,0.57075,7.06839,2.35613,0.71462,1.81174,1.57193,1.00000,1.79681,0.71629,1.02215,7.06839,2.35613,0.71462,1.81174,1.57193,3.45526,0.36608,,,,,,,,,,
14.7244,25.2519,77.7555,-2.40858,6.728,6.244,18.017,-0.0762,-15.464,0.9119,0.314453,0.1293,0,0,0.0309,0.0000,1,7.852,8.664,0.50917,0.05695,0.56613,7.04757,2.34919,0.71694,1.81444,1.57540,1.00000,1.79292,0.71993,1.01800,7.04757,2.34919,0.71694,1.81444,1.57540,3.49982,0.36113,,,,,,,,,,
14.7845,25.1233,77.6105,-2.38423,6.693,6.312,10.521,-0.0839,-14.069,0.8088,0.183628,0.1256,0,0,0.0476,0.0000,1,11.104,13.136,0.50917,0.05714,0.56632,7.04843,2.34948,0.71684,1.81306,1.57526,1.00000,1.79092,0.71993,1.02112,7.04843,2.34948,0.71684,1.81306,1.57526,3.41721,0.37031,,,,,,,,,,
