# fsae control log — tag=stanley
# t0_epoch_s=1787611615.8184  (t column is seconds since this instant)
# frame=global ENU (x east, y north, yaw right-handed, 0=+x); e_y/e_psi are front-axle Frenet errors vs the path, +ve = left/CCW
# score: fsae_control.scoring, verbatim copy of fsae_MPCTest/sim/scoring.py — lower is better
# score_is_partial=0  (1 = time_bonus/offtrack unavailable live; weighted-metric component is still directly comparable to an offline score)
# ── run configuration (enough to reproduce this exact run) ──
# controller=stanley
# use_nmpc=0
# launch.stanley_gain=1.0
# launch.map_path='/home/Formula-Student-Driverless-Simulator/ros2/src/fsae_planning/tracks/comp_test_map_3/speed_profile.csv'
# launch.path_map_path='/home/Formula-Student-Driverless-Simulator/ros2/src/fsae_planning/tracks/comp_test_map_3/centerline.csv'
# lap_time_s=55.2986
# optimal_time_s=43.1394  (ds/v_target integral over the precomputed speed profile, scaled by progress -- see LapProgressTracker)
# composite_score=0.397371
# n_steps=1186
# rmse=0.196414
# peak_lateral_error_m=0.433563
# speed_rmse_mps=3.695559
# yaw_rms_radps=0.424757
# max_yaw_rate_radps=1.364070
# control_smooth_rms=0.021298
# jerk_rms=0.035861
# steer_rms=0.108182
# accel_rms_mps2=0.000000
# max_steering_rad=0.362426
# max_accel_mps2=0.000000
# steering_sat_ratio=0.000000
# steering_reversal_rms=0.000913
# steering_reversal_rate=0.000843
# steering_reversals=1
# inaccurate_count=0
t,car_x,car_y,car_yaw,v_actual,v_desired,steer_deg,e_y,e_psi_deg,yaw_rate,delta_cmd,a_cmd,solver_failed,inaccurate,pose_age_s,path_age_s,n_delay,solve_ms,cmd_latency_ms,corner_factor,low_speed_corner_boost,corner_frac,corner_frac_ahead,Q_ey_base,Q_epsi_base,Q_r_base,R_steer_corner_blend,Rrate_steer_corner_blend,m_Q_ey_soften,m_R_speed,m_Rrate_corner,m_Rrate_antihunt,m_Rrate_zone,m_Rrate_reversal,Q_ey_eff,Q_epsi_eff,Q_r_eff,R_steer_eff,Rrate_steer_eff,R_a_accel_eff,R_a_brake_eff,nmpc_iters,nmpc_status,nmpc_cost,nmpc_s0,nmpc_kappa_horizon_end,nmpc_pred_ey_end,nmpc_pred_epsi_end,nmpc_pred_ey_max_abs,nmpc_fyf_max_abs,nmpc_fyr_max_abs,nmpc_speed_limit_over_max
1.9425,0.9382,-0.0662,-0.00554,4.304,18.000,-0.158,0.1035,0.958,-0.0004,-0.002756,0.0000,0,0,,,,,1.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9918,1.0935,-0.0708,-0.00558,4.658,18.000,0.209,0.0976,1.194,-0.0005,0.003645,0.0000,0,0,,,,,0.745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0437,1.2606,-0.0747,-0.00559,5.012,18.000,0.329,0.0910,1.195,-0.0003,0.005741,0.0000,0,0,,,,,1.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0924,1.2606,-0.0747,-0.00559,5.012,18.000,0.329,0.0910,1.195,-0.0003,0.005741,0.0000,0,0,,,,,0.901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.1426,1.4412,-0.0781,-0.00561,5.413,18.000,0.652,0.0858,1.417,-0.0002,0.011378,0.0000,0,0,,,,,0.902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.1920,1.6334,-0.0809,-0.00560,5.761,18.000,0.745,0.0792,1.417,0.0001,0.013005,0.0000,0,0,,,,,0.650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2418,1.8371,-0.0832,-0.00558,6.107,18.000,0.824,0.0731,1.416,0.0003,0.014388,0.0000,0,0,,,,,0.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2961,2.0523,-0.0848,-0.00551,6.454,18.000,1.106,0.0677,1.633,0.0011,0.019311,0.0000,0,0,,,,,0.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3429,2.0523,-0.0848,-0.00551,6.454,18.000,1.106,0.0677,1.633,0.0011,0.019311,0.0000,0,0,,,,,1.581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3921,2.2792,-0.0859,-0.00543,6.803,18.000,1.170,0.0616,1.629,0.0012,0.020415,0.0000,0,0,,,,,0.950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.4421,2.5176,-0.0863,-0.00533,7.152,18.000,1.427,0.0561,1.832,0.0019,0.024914,0.0000,0,0,,,,,0.900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.4938,2.7677,-0.0860,-0.00517,7.502,18.000,1.475,0.0499,1.824,0.0022,0.025736,0.0000,0,0,,,,,1.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.5423,2.7677,-0.0860,-0.00517,7.502,18.000,1.475,0.0499,1.824,0.0022,0.025736,0.0000,0,0,,,,,0.886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.5921,3.0294,-0.0850,-0.00497,7.851,18.000,1.740,0.0443,2.046,0.0033,0.030371,0.0000,0,0,,,,,0.940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.6432,3.3026,-0.0834,-0.00472,8.198,18.000,1.970,0.0386,2.229,0.0031,0.034383,0.0000,0,0,,,,,0.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.7011,3.3026,-0.0834,-0.00472,8.542,18.000,1.957,0.0386,2.229,0.0069,0.034159,0.0000,0,0,,,,,0.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.7432,3.5873,-0.0811,-0.00430,8.542,18.000,1.974,0.0318,2.205,0.0069,0.034459,0.0000,0,0,,,,,1.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.7942,3.8834,-0.0782,-0.00362,8.883,18.000,2.187,0.0260,2.387,0.0087,0.038167,0.0000,0,0,,,,,0.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.8417,3.8834,-0.0782,-0.00362,8.883,18.000,2.187,0.0260,2.387,0.0087,0.038167,0.0000,0,0,,,,,0.668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.8925,4.1908,-0.0744,-0.00245,9.222,18.000,2.105,0.0199,2.320,0.0180,0.036748,0.0000,0,0,,,,,0.854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.9428,4.5094,-0.0698,-0.00074,9.560,18.000,2.255,0.0148,2.444,0.0190,0.039356,0.0000,0,0,,,,,1.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.9923,4.8392,-0.0640,0.00159,9.896,18.000,2.254,0.0104,2.507,0.0347,0.039337,0.0000,0,0,,,,,0.910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0417,4.8392,-0.0640,0.00159,9.896,18.000,2.254,0.0104,2.507,0.0347,0.039337,0.0000,0,0,,,,,0.705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
