# fsae control log — tag=stanley
# t0_epoch_s=1786594711.2043  (t column is seconds since this instant)
# frame=global ENU (x east, y north, yaw right-handed, 0=+x); e_y/e_psi are front-axle Frenet errors vs the path, +ve = left/CCW
# score: fsae_control.scoring, verbatim copy of fsae_MPCTest/sim/scoring.py — lower is better
# score_is_partial=0  (1 = time_bonus/offtrack unavailable live; weighted-metric component is still directly comparable to an offline score)
# ── run configuration (enough to reproduce this exact run) ──
# controller=stanley
# use_nmpc=0
# launch.stanley_gain=1.0
# launch.map_path='/home/Formula-Student-Driverless-Simulator/ros2/src/fsae_planning/tracks/comp_test_map_3/speed_profile.csv'
# launch.path_map_path='/home/Formula-Student-Driverless-Simulator/ros2/src/fsae_planning/tracks/comp_test_map_3/raceline.csv'
# lap_time_s=51.6493
# optimal_time_s=45.4600  (ds/v_target integral over the precomputed speed profile, scaled by progress -- see LapProgressTracker)
# composite_score=0.300376
# n_steps=1139
# rmse=0.192611
# peak_lateral_error_m=0.513977
# speed_rmse_mps=3.253425
# yaw_rms_radps=0.441568
# max_yaw_rate_radps=1.390918
# control_smooth_rms=0.022592
# jerk_rms=0.038100
# steer_rms=0.108803
# accel_rms_mps2=0.000000
# max_steering_rad=0.388625
# max_accel_mps2=0.000000
# steering_sat_ratio=0.000000
# steering_reversal_rms=0.000000
# steering_reversal_rate=0.000000
# steering_reversals=0
# inaccurate_count=0
t,car_x,car_y,car_yaw,v_actual,v_desired,steer_deg,e_y,e_psi_deg,yaw_rate,delta_cmd,a_cmd,solver_failed,inaccurate,pose_age_s,path_age_s,n_delay,solve_ms,cmd_latency_ms,corner_factor,low_speed_corner_boost,corner_frac,Q_ey_base,Q_epsi_base,Q_r_base,R_steer_corner_blend,Rrate_steer_corner_blend,m_Q_ey_soften,m_R_speed,m_Rrate_corner,m_Rrate_antihunt,Q_ey_eff,Q_epsi_eff,Q_r_eff,R_steer_eff,Rrate_steer_eff,R_a_accel_eff,R_a_brake_eff,nmpc_iters,nmpc_status,nmpc_cost,nmpc_s0,nmpc_kappa_horizon_end,nmpc_pred_ey_end,nmpc_pred_epsi_end,nmpc_pred_ey_max_abs,nmpc_fyf_max_abs,nmpc_fyr_max_abs
3.4000,21.3062,1.3505,0.14348,16.425,16.510,0.144,-0.0483,0.570,0.1020,0.002512,0.0000,0,0,,,,,0.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.4503,21.8475,1.4285,0.14739,16.407,16.368,0.185,-0.0482,0.657,0.1101,0.003232,0.0000,0,0,,,,,0.530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.4997,22.9233,1.5889,0.15358,16.281,15.936,0.418,-0.0517,0.588,0.0596,0.007292,0.0000,0,0,,,,,0.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.5496,23.4566,1.6709,0.15576,16.188,15.789,0.399,-0.0545,0.615,0.0694,0.006956,0.0000,0,0,,,,,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.5998,24.4806,1.8325,0.15903,15.963,15.492,0.715,-0.0619,0.713,0.0361,0.012483,0.0000,0,0,,,,,0.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6495,25.0015,1.9169,0.16068,15.832,15.341,0.682,-0.0655,0.770,0.0544,0.011900,0.0000,0,0,,,,,0.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6998,25.4717,1.9941,0.16220,15.690,15.188,0.802,-0.0692,0.819,0.0443,0.013999,0.0000,0,0,,,,,0.608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.7494,26.4857,2.1644,0.16580,15.335,14.878,0.945,-0.0766,1.028,0.0613,0.016500,0.0000,0,0,,,,,0.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.7999,26.9558,2.2454,0.16779,15.153,14.721,1.010,-0.0795,1.061,0.0581,0.017631,0.0000,0,0,,,,,0.558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.8502,27.4466,2.3312,0.17008,14.743,14.401,0.950,-0.0823,1.070,0.0732,0.016584,0.0000,0,0,,,,,0.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.9001,28.3699,2.4965,0.17441,14.549,14.074,1.053,-0.0872,1.085,0.0617,0.018382,0.0000,0,0,,,,,0.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.9499,28.8398,2.5828,0.17684,14.334,13.908,1.101,-0.0889,1.057,0.0503,0.019224,0.0000,0,0,,,,,0.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.9998,29.7406,2.7519,0.18202,13.932,13.569,0.877,-0.0906,1.014,0.0846,0.015305,0.0000,0,0,,,,,0.561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0494,30.1610,2.8327,0.18474,13.745,13.569,0.950,-0.0904,0.969,0.0646,0.016578,0.0000,0,0,,,,,0.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.1004,30.6043,2.9195,0.18788,13.550,13.396,0.670,-0.0892,0.905,0.1025,0.011685,0.0000,0,0,,,,,0.526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.1496,31.4037,3.0783,0.19352,13.197,13.045,0.634,-0.0871,0.678,0.0691,0.011065,0.0000,0,0,,,,,0.410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.2004,31.8284,3.1647,0.19658,13.000,12.865,0.358,-0.0848,0.607,0.1041,0.006243,0.0000,0,0,,,,,0.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.2497,32.5650,3.3164,0.20154,12.720,12.498,0.467,-0.0811,0.472,0.0601,0.008149,0.0000,0,0,,,,,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.3004,32.9756,3.4025,0.20417,12.583,12.311,0.241,-0.0784,0.409,0.0869,0.004215,0.0000,0,0,,,,,0.526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.3495,33.7137,3.5583,0.20806,12.357,12.120,0.311,-0.0753,0.251,0.0460,0.005430,0.0000,0,0,,,,,0.411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.4005,34.1126,3.6439,0.20993,12.238,11.927,0.152,-0.0730,0.204,0.0644,0.002646,0.0000,0,0,,,,,0.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.4497,34.8166,3.7965,0.21281,12.007,11.530,0.322,-0.0694,0.203,0.0326,0.005618,0.0000,0,0,,,,,0.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.4999,35.2031,3.8809,0.21403,11.869,11.325,0.296,-0.0678,0.235,0.0421,0.005163,0.0000,0,0,,,,,0.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5498,35.8860,4.0309,0.21565,11.622,11.118,0.483,-0.0671,0.268,0.0155,0.008430,0.0000,0,0,,,,,0.574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.6001,36.2596,4.1136,0.21632,11.477,10.906,0.542,-0.0671,0.370,0.0237,0.009459,0.0000,0,0,,,,,0.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.6497,36.9203,4.2604,0.21715,11.171,10.690,0.968,-0.0685,0.699,0.0093,0.016899,0.0000,0,0,,,,,0.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.6995,37.2777,4.3406,0.21759,10.987,10.471,0.930,-0.0710,0.674,0.0144,0.016237,0.0000,0,0,,,,,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.7496,37.9367,4.4897,0.21863,10.638,10.021,1.421,-0.0749,1.133,0.0141,0.024800,0.0000,0,0,,,,,0.493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.7997,38.2761,4.5680,0.21968,10.449,10.021,1.728,-0.0754,1.557,0.0360,0.030167,0.0000,0,0,,,,,0.505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.8496,38.8746,4.7075,0.22240,10.130,9.549,2.248,-0.0814,2.047,0.0381,0.039227,0.0000,0,0,,,,,0.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.8995,39.1974,4.7849,0.22476,9.958,9.549,2.656,-0.0824,2.714,0.0853,0.046349,0.0000,0,0,,,,,0.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.9498,39.7500,4.9214,0.23074,9.654,9.052,3.339,-0.0886,3.340,0.0834,0.058277,0.0000,0,0,,,,,0.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.9999,40.0566,5.0004,0.23554,9.497,9.052,2.658,-0.0930,3.065,0.1598,0.046385,0.0000,0,0,,,,,0.574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0495,40.6231,5.1549,0.24811,9.188,8.793,3.791,-0.0908,4.791,0.2638,0.066159,0.0000,0,0,,,,,0.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0993,41.0982,5.2919,0.26199,8.858,8.246,4.985,-0.0925,5.483,0.1807,0.087000,0.0000,0,0,,,,,0.443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.1499,41.3755,5.3744,0.27060,8.678,8.246,3.614,-0.0994,4.989,0.3427,0.063084,0.0000,0,0,,,,,0.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.1990,41.8052,5.5112,0.28608,8.436,7.957,5.137,-0.1034,5.732,0.2134,0.089660,0.0000,0,0,,,,,0.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.2500,42.0667,5.6016,0.29768,8.293,7.660,5.286,-0.1003,6.882,0.3866,0.092263,0.0000,0,0,,,,,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.2996,42.5147,5.7603,0.31894,8.007,7.363,6.708,-0.1054,7.604,0.2735,0.117070,0.0000,0,0,,,,,0.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.3498,42.7598,5.8549,0.33180,7.876,7.363,7.031,-0.1011,8.948,0.4485,0.122710,0.0000,0,0,,,,,0.591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.3996,43.1589,6.0186,0.35570,7.609,7.074,8.618,-0.0997,9.819,0.3254,0.150415,0.0000,0,0,,,,,0.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.4502,43.3850,6.1198,0.37180,7.310,6.805,6.595,-0.1021,8.896,0.5244,0.115106,0.0000,0,0,,,,,0.721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.4996,43.7386,6.2886,0.40023,7.159,6.567,8.039,-0.0910,9.694,0.4003,0.140312,0.0000,0,0,,,,,0.519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.5499,44.1074,6.4857,0.43652,6.875,6.373,7.242,-0.0678,10.398,0.6369,0.126393,0.0000,0,0,,,,,0.390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.6001,44.2631,6.5719,0.45281,6.782,6.373,7.314,-0.0635,9.464,0.4569,0.127659,0.0000,0,0,,,,,0.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.6496,44.6220,6.7894,0.49449,6.529,6.231,7.403,-0.0389,10.350,0.5661,0.129209,0.0000,0,0,,,,,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.6996,44.9745,7.0215,0.53846,6.258,6.151,6.935,-0.0199,11.744,0.8668,0.121037,0.0000,0,0,,,,,0.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.7496,45.1026,7.1109,0.55468,6.149,6.151,12.480,-0.0031,15.212,0.4811,0.217815,0.0000,0,0,,,,,0.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.7995,45.4142,7.3447,0.59495,5.903,6.138,8.692,-0.0129,12.905,0.7539,0.151712,0.0000,0,0,,,,,0.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.8497,45.6752,7.5576,0.62985,5.764,6.193,12.004,-0.0164,15.357,0.6094,0.209506,0.0000,0,0,,,,,0.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.8996,45.8155,7.6822,0.65203,5.787,6.193,13.255,-0.0062,18.367,0.9013,0.231339,0.0000,0,0,,,,,0.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.9495,46.0568,7.9071,0.69093,5.682,6.314,12.048,-0.0232,16.138,0.7486,0.210273,0.0000,0,0,,,,,0.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.9995,46.2731,8.1283,0.72718,5.587,6.495,15.422,-0.0298,18.030,0.5004,0.269157,0.0000,0,0,,,,,0.523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0496,46.3933,8.2659,0.74968,5.475,6.495,16.411,-0.0202,20.261,0.7031,0.286428,0.0000,0,0,,,,,0.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0999,46.5965,8.5107,0.79351,5.450,6.730,14.750,-0.0290,17.749,0.5684,0.257441,0.0000,0,0,,,,,0.477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.1498,46.8043,8.7991,0.84654,5.469,7.011,13.052,-0.0114,17.706,0.8298,0.227804,0.0000,0,0,,,,,0.430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.1998,46.8977,8.9439,0.87482,5.564,7.011,11.965,0.0115,18.588,1.1384,0.208836,0.0000,0,0,,,,,0.589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2495,47.0654,9.2282,0.93019,5.735,7.323,9.192,0.0379,15.416,1.0299,0.160431,0.0000,0,0,,,,,0.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.3003,47.1533,9.3896,0.96114,5.782,7.323,8.389,0.0641,15.755,1.1911,0.146424,0.0000,0,0,,,,,0.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.3498,47.3141,9.7061,1.01856,6.046,7.656,7.865,0.1061,14.265,0.9663,0.137273,0.0000,0,0,,,,,0.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.3995,47.4931,10.0835,1.07676,6.440,8.003,3.986,0.1332,10.930,1.0330,0.069564,0.0000,0,0,,,,,0.567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.4497,47.5648,10.2489,1.09970,6.591,8.358,5.932,0.1492,11.236,0.7293,0.103531,0.0000,0,0,,,,,0.569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.4999,47.7273,10.6628,1.15098,6.944,8.717,2.803,0.1821,9.758,0.9848,0.048913,0.0000,0,0,,,,,0.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.5496,47.7952,10.8386,1.16991,7.090,8.717,4.184,0.1878,8.673,0.5515,0.073025,0.0000,0,0,,,,,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.5996,47.9492,11.2913,1.21354,7.441,9.074,2.584,0.2110,7.558,0.6183,0.045100,0.0000,0,0,,,,,0.437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.6499,48.0924,11.7238,1.24635,7.798,9.426,3.209,0.2128,6.964,0.4133,0.056014,0.0000,0,0,,,,,0.557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.7000,48.1664,11.9760,1.26283,7.983,9.768,2.811,0.2159,7.209,0.5273,0.049058,0.0000,0,0,,,,,0.632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.7500,48.2966,12.4356,1.28817,8.342,10.098,3.682,0.2088,6.857,0.3306,0.064265,0.0000,0,0,,,,,0.542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.7997,48.4241,12.9414,1.31198,8.695,10.418,3.022,0.1993,6.477,0.3976,0.052736,0.0000,0,0,,,,,0.483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.8496,48.5420,13.4638,1.33471,9.063,10.728,2.100,0.1902,6.064,0.5029,0.036645,0.0000,0,0,,,,,0.480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.8997,48.5895,13.6946,1.34482,9.225,11.029,3.016,0.1891,6.283,0.3852,0.052639,0.0000,0,0,,,,,0.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.9499,48.6995,14.2513,1.36745,9.615,11.322,2.274,0.1779,5.758,0.4405,0.039681,0.0000,0,0,,,,,0.688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.9992,48.7936,14.7753,1.38649,9.948,11.607,3.076,0.1653,5.373,0.2499,0.053687,0.0000,0,0,,,,,0.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0495,48.8463,15.1096,1.39855,10.151,11.885,1.797,0.1613,5.339,0.4736,0.031370,0.0000,0,0,,,,,0.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.1002,48.9271,15.6546,1.41721,10.478,12.157,2.541,0.1510,4.866,0.2741,0.044357,0.0000,0,0,,,,,0.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.1502,48.9721,16.0071,1.42919,10.661,12.423,1.375,0.1486,4.734,0.4589,0.023990,0.0000,0,0,,,,,0.541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.2000,49.0422,16.5859,1.44737,10.964,12.683,1.962,0.1392,4.187,0.2720,0.034248,0.0000,0,0,,,,,0.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.2495,49.1104,17.2875,1.46867,11.288,12.938,1.097,0.1368,3.831,0.3658,0.019149,0.0000,0,0,,,,,0.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.3002,49.1385,17.6018,1.47758,11.437,13.188,1.291,0.1332,3.320,0.2470,0.022536,0.0000,0,0,,,,,0.569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.3496,49.1902,18.3146,1.49689,11.736,13.674,0.790,0.1331,2.892,0.2622,0.013796,0.0000,0,0,,,,,0.508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.4001,49.2366,19.0983,1.51530,12.061,13.911,-0.234,0.1319,2.367,0.3530,-0.004089,0.0000,0,0,,,,,0.550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.4499,49.2510,19.4006,1.52183,12.180,14.143,0.307,0.1316,1.993,0.1944,0.005358,0.0000,0,0,,,,,0.539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.5000,49.2835,20.2277,1.53702,12.515,14.598,-0.607,0.1316,1.517,0.2733,-0.010591,0.0000,0,0,,,,,0.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.5498,49.2956,20.5628,1.54183,12.655,14.819,0.041,0.1295,1.389,0.1405,0.000708,0.0000,0,0,,,,,0.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.5995,49.3182,21.4237,1.55147,13.004,15.038,-0.155,0.1251,1.095,0.1288,-0.002702,0.0000,0,0,,,,,0.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.6493,49.3365,22.2279,1.55659,13.328,15.465,0.131,0.1143,0.937,0.0609,0.002288,0.0000,0,0,,,,,0.451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.6995,49.3437,22.6785,1.55857,13.515,15.675,0.148,0.1088,0.934,0.0623,0.002578,0.0000,0,0,,,,,0.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7500,49.3549,23.4659,1.56071,13.836,16.086,0.515,0.0967,1.021,0.0232,0.008986,0.0000,0,0,,,,,0.565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7993,49.3636,24.3759,1.56229,14.185,16.486,0.668,0.0825,1.128,0.0260,0.011656,0.0000,0,0,,,,,0.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8502,49.3667,24.7732,1.56288,14.335,16.683,0.777,0.0760,1.168,0.0185,0.013569,0.0000,0,0,,,,,0.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8995,49.3700,25.7215,1.56513,14.676,17.069,0.695,0.0637,1.223,0.0517,0.012122,0.0000,0,0,,,,,0.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9498,49.3701,26.0887,1.56626,14.794,17.069,0.840,0.0598,1.245,0.0329,0.014656,0.0000,0,0,,,,,0.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9995,49.3664,27.0905,1.57057,15.100,17.571,0.536,0.0523,1.171,0.0784,0.009347,0.0000,0,0,,,,,0.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0496,49.3634,27.5497,1.57295,15.228,17.695,0.564,0.0496,1.108,0.0644,0.009842,0.0000,0,0,,,,,0.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0996,49.3522,28.5762,1.57951,15.489,17.879,0.125,0.0479,0.905,0.1071,0.002176,0.0000,0,0,,,,,0.490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1503,49.3453,29.0825,1.58295,15.605,17.940,-0.139,0.0475,0.781,0.1320,-0.002426,0.0000,0,0,,,,,0.578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1996,49.3288,30.0167,1.58921,15.804,18.000,-0.166,0.0485,0.595,0.1041,-0.002899,0.0000,0,0,,,,,0.505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2502,49.3185,30.5471,1.59230,15.914,18.000,-0.251,0.0481,0.492,0.1013,-0.004383,0.0000,0,0,,,,,0.570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.3003,49.2961,31.5728,1.59686,16.094,18.000,-0.086,0.0450,0.404,0.0591,-0.001506,0.0000,0,0,,,,,0.611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.3495,49.2702,32.6533,1.59907,16.249,18.000,0.202,0.0371,0.523,0.0345,0.003520,0.0000,0,0,,,,,0.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4000,49.2608,33.0314,1.59938,16.292,18.000,0.415,0.0331,0.579,0.0095,0.007242,0.0000,0,0,,,,,0.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4495,49.2318,34.1063,1.59957,16.386,18.000,0.659,0.0203,0.729,0.0006,0.011499,0.0000,0,0,,,,,0.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4999,49.2192,34.5355,1.59968,16.419,18.000,0.740,0.0153,0.809,0.0033,0.012916,0.0000,0,0,,,,,0.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5498,49.1842,35.6154,1.60123,16.480,18.000,0.692,0.0054,0.880,0.0297,0.012082,0.0000,0,0,,,,,0.582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5998,49.1489,36.5823,1.60450,16.524,18.000,0.574,0.0003,0.853,0.0486,0.010019,0.0000,0,0,,,,,0.486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.6503,49.1269,37.1300,1.60719,16.536,18.000,0.281,-0.0006,0.785,0.0883,0.004912,0.0000,0,0,,,,,0.634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.7000,49.0881,38.0313,1.61248,16.562,18.000,0.219,-0.0001,0.642,0.0740,0.003820,0.0000,0,0,,,,,0.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.7497,49.0363,39.1314,1.61938,16.582,18.000,-0.319,0.0023,0.493,0.1405,-0.005576,0.0000,0,0,,,,,0.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.7997,48.9898,40.0486,1.62452,16.590,18.000,-0.181,0.0038,0.360,0.0923,-0.003162,0.0000,0,0,,,,,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8500,48.9622,40.5577,1.62711,16.598,18.000,-0.355,0.0048,0.284,0.1088,-0.006194,0.0000,0,0,,,,,0.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8996,48.9114,41.4945,1.63024,16.601,18.000,-0.011,0.0023,0.266,0.0471,-0.000200,0.0000,0,0,,,,,0.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.9496,48.8581,42.4395,1.63178,16.612,18.000,0.282,-0.0032,0.351,0.0138,0.004930,0.0000,0,0,,,,,0.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0005,48.8275,42.9791,1.63185,16.609,18.000,0.435,-0.0088,0.421,0.0026,0.007588,0.0000,0,0,,,,,0.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0495,48.7776,43.8198,1.63190,16.612,18.000,0.642,-0.0168,0.591,0.0005,0.011212,0.0000,0,0,,,,,0.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0996,48.7127,44.8508,1.63286,16.616,18.000,0.656,-0.0247,0.696,0.0211,0.011442,0.0000,0,0,,,,,0.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.1495,48.6462,45.8462,1.63540,16.614,18.000,0.438,-0.0292,0.723,0.0663,0.007639,0.0000,0,0,,,,,0.440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.1998,48.6168,46.2672,1.63703,16.618,18.000,0.424,-0.0300,0.692,0.0639,0.007399,0.0000,0,0,,,,,0.450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.2498,48.5476,47.2187,1.64181,16.613,18.000,0.111,-0.0291,0.591,0.1002,0.001936,0.0000,0,0,,,,,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.3000,48.4699,48.2394,1.64749,16.616,17.975,-0.128,-0.0273,0.438,0.1143,-0.002233,0.0000,0,0,,,,,0.611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.3493,48.4011,49.1047,1.65218,16.619,17.891,0.036,-0.0254,0.329,0.0656,0.000627,0.0000,0,0,,,,,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.3996,48.3569,49.6470,1.65467,16.616,17.827,-0.167,-0.0250,0.275,0.0913,-0.002913,0.0000,0,0,,,,,0.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.4499,48.2838,50.5323,1.65765,16.618,17.655,0.141,-0.0272,0.277,0.0392,0.002462,0.0000,0,0,,,,,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.5010,48.2368,51.0808,1.65907,16.615,17.546,0.072,-0.0288,0.294,0.0550,0.001265,0.0000,0,0,,,,,0.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.5497,48.1554,52.0216,1.66054,16.603,17.288,0.414,-0.0347,0.396,0.0166,0.007223,0.0000,0,0,,,,,0.597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.6000,48.0647,53.0283,1.66190,16.583,17.016,0.627,-0.0409,0.627,0.0233,0.010936,0.0000,0,0,,,,,0.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.6502,47.9744,53.9981,1.66355,16.545,16.601,0.681,-0.0479,0.780,0.0444,0.011891,0.0000,0,0,,,,,0.578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.6993,47.8966,54.8013,1.66587,16.493,16.460,0.739,-0.0528,0.784,0.0379,0.012905,0.0000,0,0,,,,,0.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.7499,47.8417,55.3467,1.66817,16.444,16.318,0.636,-0.0543,0.963,0.0882,0.011093,0.0000,0,0,,,,,0.537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.7998,47.7560,56.1738,1.67229,16.328,16.030,0.724,-0.0577,0.887,0.0618,0.012631,0.0000,0,0,,,,,0.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.8498,47.6536,57.1164,1.67749,16.128,15.737,0.611,-0.0610,0.949,0.0946,0.010662,0.0000,0,0,,,,,0.513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.8998,47.5497,58.0328,1.68310,15.895,15.438,0.509,-0.0652,1.025,0.1287,0.008882,0.0000,0,0,,,,,0.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
