# fsae control log — tag=stanley
# t0_epoch_s=1787121949.1745  (t column is seconds since this instant)
# frame=global ENU (x east, y north, yaw right-handed, 0=+x); e_y/e_psi are front-axle Frenet errors vs the path, +ve = left/CCW
# score: fsae_control.scoring, verbatim copy of fsae_MPCTest/sim/scoring.py — lower is better
# score_is_partial=0  (1 = time_bonus/offtrack unavailable live; weighted-metric component is still directly comparable to an offline score)
# ── run configuration (enough to reproduce this exact run) ──
# controller=stanley
# use_nmpc=0
# launch.stanley_gain=1.0
# launch.map_path='/home/Formula-Student-Driverless-Simulator/ros2/src/fsae_planning/tracks/comp_test_map_3/speed_profile.csv'
# launch.path_map_path=''
# lap_time_s=56.0507
# optimal_time_s=45.4600  (ds/v_target integral over the precomputed speed profile, scaled by progress -- see LapProgressTracker)
# composite_score=0.763256
# n_steps=3579
# rmse=0.610247
# peak_lateral_error_m=3.210538
# speed_rmse_mps=1.839625
# yaw_rms_radps=0.467086
# max_yaw_rate_radps=2.026017
# control_smooth_rms=0.041178
# jerk_rms=0.067286
# steer_rms=0.155269
# accel_rms_mps2=0.000000
# max_steering_rad=0.436332
# max_accel_mps2=0.000000
# steering_sat_ratio=0.056720
# steering_reversal_rms=0.019310
# steering_reversal_rate=0.003912
# steering_reversals=14
# inaccurate_count=0
t,car_x,car_y,car_yaw,v_actual,v_desired,steer_deg,e_y,e_psi_deg,yaw_rate,delta_cmd,a_cmd,solver_failed,inaccurate,pose_age_s,path_age_s,n_delay,solve_ms,cmd_latency_ms,corner_factor,low_speed_corner_boost,corner_frac,Q_ey_base,Q_epsi_base,Q_r_base,R_steer_corner_blend,Rrate_steer_corner_blend,m_Q_ey_soften,m_R_speed,m_Rrate_corner,m_Rrate_antihunt,Q_ey_eff,Q_epsi_eff,Q_r_eff,R_steer_eff,Rrate_steer_eff,R_a_accel_eff,R_a_brake_eff,nmpc_iters,nmpc_status,nmpc_cost,nmpc_s0,nmpc_kappa_horizon_end,nmpc_pred_ey_end,nmpc_pred_epsi_end,nmpc_pred_ey_max_abs,nmpc_fyf_max_abs,nmpc_fyr_max_abs
47.0008,-14.7756,37.0997,-3.13974,12.389,12.356,0.667,-0.0699,1.092,0.1263,0.011643,0.0000,0,0,,0.0427,,,0.483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.0502,-15.4721,37.0883,-3.13171,12.117,11.973,0.344,-0.0374,0.708,0.0920,0.006006,0.0000,0,0,,0.0390,,,0.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1004,-15.8712,37.0791,-3.12654,11.974,11.973,-0.008,-0.0181,0.780,0.1515,-0.000139,0.0000,0,0,,0.0421,,,0.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1506,-16.5463,37.0640,-3.11913,11.749,11.577,0.181,-0.0046,0.582,0.0737,0.003154,0.0000,0,0,,0.0400,,,0.490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.2007,-16.9335,37.0544,-3.11589,11.616,11.374,0.399,0.0035,0.905,0.0856,0.006957,0.0000,0,0,,0.0417,,,0.587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.2502,-17.6239,37.0364,-3.11215,11.379,11.169,0.741,0.0030,0.991,0.0411,0.012940,0.0000,0,0,,0.0429,,,0.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.3007,-17.9986,37.0252,-3.11080,11.246,10.961,1.394,0.0057,1.644,0.0390,0.024324,0.0000,0,0,,0.0427,,,0.508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.3504,-18.6384,37.0029,-3.10852,11.000,10.751,1.730,-0.0004,1.889,0.0280,0.030196,0.0000,0,0,,0.0423,,,0.479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.4004,-18.9999,36.9868,-3.10627,10.855,10.535,1.960,0.0122,2.389,0.0645,0.034215,0.0000,0,0,,0.0403,,,0.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.4500,-19.7070,36.9503,-3.09941,10.539,10.091,1.426,0.0165,2.320,0.1416,0.024895,0.0000,0,0,,0.0408,,,0.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.5004,-19.9898,36.9334,-3.09567,10.413,10.091,2.591,0.0234,3.272,0.0984,0.045214,0.0000,0,0,,0.0396,,,0.437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.5501,-20.6664,36.8890,-3.08502,10.084,9.625,1.448,0.0172,2.857,0.2303,0.025279,0.0000,0,0,,0.0425,,,0.532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.6004,-20.8958,36.8731,-3.08137,9.960,9.625,2.178,0.0141,2.814,0.0983,0.038007,0.0000,0,0,,0.0433,,,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.6502,-21.5402,36.8202,-3.06927,9.611,9.133,2.579,0.0093,3.664,0.1806,0.045017,0.0000,0,0,,0.0427,,,0.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.7002,-21.8514,36.7914,-3.06295,9.428,9.133,3.240,0.0129,4.891,0.2758,0.056542,0.0000,0,0,,0.0435,,,0.531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.7508,-22.3671,36.7377,-3.05119,9.144,8.874,3.491,0.0072,4.788,0.2193,0.060930,0.0000,0,0,,0.0434,,,0.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.8008,-22.6610,36.7034,-3.04360,8.968,8.610,3.535,0.0262,5.502,0.3170,0.061703,0.0000,0,0,,0.0435,,,0.521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.8502,-23.1574,36.6372,-3.02847,8.668,8.348,3.427,0.0348,5.250,0.2823,0.059807,0.0000,0,0,,0.0396,,,0.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.9006,-23.4310,36.5962,-3.01869,8.513,8.095,4.248,0.0524,6.153,0.2774,0.074149,0.0000,0,0,,0.0420,,,0.480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.9503,-23.9136,36.5169,-2.99974,8.231,7.862,4.949,0.0344,6.422,0.2199,0.086373,0.0000,0,0,,0.0395,,,0.513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.0002,-24.1789,36.4692,-2.98871,8.082,7.862,5.103,0.0420,7.155,0.3120,0.089056,0.0000,0,0,,0.0420,,,0.581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.0505,-24.6375,36.3752,-2.96718,7.815,7.658,4.882,0.0391,6.646,0.2635,0.085204,0.0000,0,0,,0.0431,,,0.631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.1007,-24.8859,36.3178,-2.95350,7.641,7.489,5.242,0.0427,7.796,0.3965,0.091483,0.0000,0,0,,0.0438,,,0.499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.1505,-25.3126,36.2106,-2.92821,7.424,7.361,5.256,0.0379,7.239,0.3011,0.091730,0.0000,0,0,,0.0411,,,0.510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.2010,-25.5483,36.1464,-2.91317,7.322,7.361,5.900,0.0391,8.621,0.4279,0.102973,0.0000,0,0,,0.0445,,,0.622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.2504,-25.9460,36.0277,-2.88583,7.153,7.275,5.965,0.0338,7.936,0.3026,0.104110,0.0000,0,0,,0.0421,,,0.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.3003,-26.1688,35.9541,-2.86930,7.005,7.231,2.890,0.0251,6.201,0.5466,0.050432,0.0000,0,0,,0.0435,,,0.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.3509,-26.5988,35.8009,-2.83454,6.913,7.227,4.482,0.0188,8.246,0.6332,0.078218,0.0000,0,0,,0.0435,,,0.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.4002,-26.7723,35.7346,-2.81916,6.804,7.227,4.892,-0.0039,7.148,0.3987,0.085386,0.0000,0,0,,0.0413,,,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.4507,-27.1973,35.5717,-2.78710,6.836,7.255,5.088,-0.0191,8.950,0.6983,0.088808,0.0000,0,0,,0.0445,,,0.663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.5005,-27.3502,35.5085,-2.77628,6.745,7.309,6.711,-0.0396,8.036,0.2825,0.117122,0.0000,0,0,,0.0429,,,0.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.5504,-27.7579,35.3237,-2.74625,6.658,7.378,8.260,-0.0504,10.025,0.3739,0.144168,0.0000,0,0,,0.0417,,,0.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.6006,-27.9608,35.2269,-2.72939,6.734,7.378,5.722,-0.0727,8.670,0.6086,0.099864,0.0000,0,0,,0.0439,,,0.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.6501,-28.3207,35.0371,-2.69976,6.692,7.452,8.412,-0.0769,10.688,0.4973,0.146808,0.0000,0,0,,0.0435,,,0.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.7003,-28.5150,34.9297,-2.68390,6.655,7.524,6.226,-0.0975,9.412,0.6835,0.108656,0.0000,0,0,,0.0447,,,0.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.7506,-28.8426,34.7359,-2.65484,6.733,7.524,9.675,-0.1010,11.756,0.4939,0.168862,0.0000,0,0,,0.0447,,,0.434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.8006,-29.0368,34.6159,-2.63545,6.842,7.588,6.253,-0.1185,10.138,0.8292,0.109139,0.0000,0,0,,0.0422,,,0.537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.8507,-29.3627,34.3992,-2.60330,6.950,7.645,9.923,-0.1204,12.208,0.5503,0.173183,0.0000,0,0,,0.0446,,,0.679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.9004,-29.5545,34.2658,-2.58392,7.002,7.645,7.173,-0.1383,10.740,0.7954,0.125190,0.0000,0,0,,0.0441,,,0.397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.9507,-29.8822,34.0217,-2.54935,7.084,7.691,10.296,-0.1422,12.688,0.5934,0.179697,0.0000,0,0,,0.0450,,,0.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.0004,-30.0690,33.8740,-2.52768,7.190,7.728,7.997,-0.1727,11.474,0.8177,0.139573,0.0000,0,0,,0.0413,,,0.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.0508,-30.3979,33.5949,-2.48807,7.238,7.755,10.836,-0.1837,13.267,0.6471,0.189132,0.0000,0,0,,0.0447,,,0.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.1013,-30.5758,33.4330,-2.46550,7.208,7.755,6.580,-0.1702,11.157,1.0062,0.114834,0.0000,0,0,,0.0443,,,0.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.1508,-30.8652,33.1507,-2.42578,7.241,7.777,11.569,-0.0611,15.261,0.7184,0.201921,0.0000,0,0,,0.0444,,,0.602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.2005,-31.0288,32.9769,-2.40009,7.291,7.798,8.303,-0.1374,13.009,0.9871,0.144907,0.0000,0,0,,0.0428,,,0.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.2506,-31.3182,32.6540,-2.35346,7.322,7.798,9.664,-0.1695,13.127,0.8079,0.168676,0.0000,0,0,,0.0447,,,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.3003,-31.4737,32.4677,-2.32774,7.273,7.826,7.087,-0.1891,11.477,0.9949,0.123685,0.0000,0,0,,0.0440,,,0.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.3506,-31.7382,32.1264,-2.28099,7.272,7.866,8.375,-0.1807,11.606,0.7822,0.146175,0.0000,0,0,,0.0440,,,0.509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.4004,-31.8772,31.9305,-2.25367,7.329,7.866,4.878,-0.1751,10.027,1.1089,0.085135,0.0000,0,0,,0.0439,,,0.477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.4505,-32.1146,31.5780,-2.20741,7.349,7.923,6.616,-0.1513,10.044,0.7793,0.115478,0.0000,0,0,,0.0434,,,0.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.5005,-32.2422,31.3705,-2.18217,7.301,7.998,4.271,-0.1423,8.568,0.9214,0.074548,0.0000,0,0,,0.0427,,,0.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.5503,-32.4720,30.9868,-2.13849,7.351,8.098,5.903,-0.1221,8.706,0.6354,0.103030,0.0000,0,0,,0.0442,,,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.6005,-32.5912,30.7700,-2.11422,7.417,8.098,2.420,-0.1153,7.277,0.9847,0.042235,0.0000,0,0,,0.0445,,,0.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.6504,-32.7907,30.3880,-2.07696,7.463,8.224,5.183,-0.1138,8.032,0.6317,0.090462,0.0000,0,0,,0.0452,,,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.7006,-32.9055,30.1664,-2.05988,7.483,8.378,3.716,-0.1267,6.947,0.7133,0.064858,0.0000,0,0,,0.0421,,,0.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.7506,-33.0927,29.7758,-2.03244,7.567,8.560,6.405,-0.1363,8.007,0.4388,0.111786,0.0000,0,0,,0.0450,,,0.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.8005,-33.1975,29.5428,-2.01638,7.660,8.560,4.342,-0.1445,7.149,0.6566,0.075789,0.0000,0,0,,0.0434,,,0.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.8505,-33.3683,29.1309,-1.99093,7.757,8.770,5.965,-0.1446,7.620,0.4539,0.104111,0.0000,0,0,,0.0446,,,0.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.9006,-33.4632,28.8878,-1.97615,7.826,9.003,4.935,-0.1457,6.942,0.5154,0.086128,0.0000,0,0,,0.0429,,,0.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.9505,-33.6302,28.4242,-1.94714,7.958,9.256,4.887,-0.1381,7.196,0.5572,0.085289,0.0000,0,0,,0.0431,,,0.508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0006,-33.7002,28.2114,-1.93291,8.067,9.256,4.639,-0.1320,6.631,0.4933,0.080960,0.0000,0,0,,0.0449,,,0.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0507,-33.8523,27.7229,-1.90052,8.296,9.804,3.401,-0.1174,6.460,0.6602,0.059365,0.0000,0,0,,0.0435,,,0.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1002,-33.9145,27.5076,-1.88656,8.380,9.804,4.002,-0.1128,5.867,0.4457,0.069851,0.0000,0,0,,0.0432,,,0.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1504,-34.0604,26.9695,-1.85355,8.687,10.093,3.178,-0.1001,5.674,0.5389,0.055463,0.0000,0,0,,0.0438,,,0.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.2003,-34.1274,26.7060,-1.83895,8.857,10.388,3.742,-0.0954,6.168,0.5202,0.065304,0.0000,0,0,,0.0446,,,0.419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.2503,-34.2532,26.1611,-1.81084,9.196,10.686,3.000,-0.1062,5.454,0.5323,0.052365,0.0000,0,0,,0.0442,,,0.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.3003,-34.3083,25.9036,-1.79857,9.354,10.983,4.283,-0.1107,5.934,0.3950,0.074760,0.0000,0,0,,0.0442,,,0.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.3503,-34.4247,25.2950,-1.77100,9.714,11.277,2.527,-0.1155,4.995,0.5385,0.044111,0.0000,0,0,,0.0435,,,0.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.4003,-34.4694,25.0407,-1.76015,9.862,11.277,4.147,-0.1129,5.655,0.3672,0.072377,0.0000,0,0,,0.0408,,,0.440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.4504,-34.5664,24.4122,-1.73392,10.209,11.843,2.511,-0.1146,4.701,0.4845,0.043828,0.0000,0,0,,0.0435,,,0.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.5004,-34.6052,24.1225,-1.72208,10.349,11.843,3.513,-0.1088,5.234,0.3961,0.061322,0.0000,0,0,,0.0445,,,0.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.5517,-34.6420,23.8110,-1.70912,10.497,12.116,3.817,-0.1047,5.106,0.3160,0.066628,0.0000,0,0,,0.0458,,,0.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.6003,-34.7126,23.1629,-1.68396,10.835,12.546,3.245,-0.1068,4.274,0.2698,0.056639,0.0000,0,0,,0.0409,,,0.514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.6511,-34.7439,22.7975,-1.67023,11.000,12.546,3.231,-0.1122,4.840,0.3745,0.056384,0.0000,0,0,,0.0438,,,0.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.7008,-34.7694,22.4263,-1.65621,11.157,12.683,2.028,-0.1143,4.834,0.5838,0.035391,0.0000,0,0,,0.0392,,,0.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.7498,-34.8036,21.7747,-1.63172,11.449,12.804,2.962,-0.1142,4.108,0.2917,0.051695,0.0000,0,0,,0.0298,,,0.419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.8008,-34.8166,21.3877,-1.61736,11.613,12.804,2.630,-0.1081,4.262,0.3707,0.045895,0.0000,0,0,,0.0410,,,0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.8509,-34.8274,20.9947,-1.60370,11.790,12.789,2.898,-0.1063,4.123,0.2970,0.050578,0.0000,0,0,,0.0435,,,0.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.9000,-34.8316,20.2418,-1.57838,12.068,12.608,2.202,-0.1025,3.335,0.2763,0.038427,0.0000,0,0,,0.0415,,,0.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.9508,-34.8255,19.8354,-1.56514,12.191,12.443,1.265,-0.0953,3.752,0.5062,0.022084,0.0000,0,0,,0.0437,,,0.529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.0000,-34.8046,19.1515,-1.54333,12.357,12.254,1.520,-0.0597,2.781,0.2649,0.026532,0.0000,0,0,,0.0411,,,0.420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.0507,-34.7883,18.7377,-1.53144,12.420,12.063,0.660,-0.0385,3.004,0.4378,0.011513,0.0000,0,0,,0.0439,,,0.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.0998,-34.7494,18.0145,-1.51276,12.374,11.670,1.340,-0.0284,2.595,0.2402,0.023392,0.0000,0,0,,0.0429,,,0.421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.1506,-34.7236,17.6056,-1.50381,12.289,11.670,1.362,-0.0267,3.186,0.3384,0.023772,0.0000,0,0,,0.0447,,,0.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.2008,-34.7014,17.2843,-1.49752,12.178,11.471,2.492,-0.0279,3.577,0.2107,0.043487,0.0000,0,0,,0.0427,,,0.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.2514,-34.6727,16.9261,-1.49095,12.037,11.270,3.130,-0.0330,3.797,0.1418,0.054627,0.0000,0,0,,0.0435,,,0.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.3007,-34.6035,16.1810,-1.47824,11.643,10.859,3.257,-0.0536,3.745,0.1277,0.056839,0.0000,0,0,,0.0399,,,0.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.3509,-34.5617,15.8026,-1.47156,11.422,10.859,3.944,-0.0579,4.955,0.2230,0.068836,0.0000,0,0,,0.0442,,,0.597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4002,-34.4731,15.1060,-1.45599,10.993,10.430,3.766,-0.0644,4.549,0.1904,0.065730,0.0000,0,0,,0.0416,,,0.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4508,-34.4213,14.7513,-1.44606,10.754,10.209,3.597,-0.0540,5.367,0.3549,0.062783,0.0000,0,0,,0.0442,,,0.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5006,-34.3758,14.4598,-1.43699,10.558,10.209,4.223,-0.0469,5.550,0.2721,0.073705,0.0000,0,0,,0.0439,,,0.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5503,-34.2593,13.7893,-1.41315,10.097,9.751,2.785,-0.0476,4.775,0.3901,0.048606,0.0000,0,0,,0.0421,,,0.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.6002,-34.2012,13.4857,-1.40138,9.889,9.751,3.874,-0.0410,5.507,0.3227,0.067609,0.0000,0,0,,0.0435,,,0.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.6511,-34.1353,13.1699,-1.38821,9.676,9.511,4.103,-0.0346,5.487,0.2739,0.071616,0.0000,0,0,,0.0441,,,0.542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.7014,-34.0691,12.8610,-1.37546,9.477,9.263,3.382,-0.0307,5.540,0.4059,0.059033,0.0000,0,0,,0.0419,,,0.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.7505,-33.9285,12.2798,-1.34979,9.163,9.011,3.442,-0.0223,4.832,0.2644,0.060076,0.0000,0,0,,0.0323,,,0.578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.8005,-33.8506,11.9891,-1.33582,9.024,8.760,3.440,-0.0047,5.658,0.3918,0.060042,0.0000,0,0,,0.0439,,,0.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.8508,-33.7711,11.7029,-1.32207,8.904,8.760,3.225,0.0074,5.504,0.3903,0.056292,0.0000,0,0,,0.0433,,,0.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.9005,-33.6890,11.4223,-1.30826,8.664,8.517,2.600,0.0292,5.198,0.4233,0.045375,0.0000,0,0,,0.0430,,,0.607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.9502,-33.5216,10.8884,-1.28205,8.523,8.287,2.014,0.0526,4.354,0.3532,0.035153,0.0000,0,0,,0.0436,,,0.613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.0003,-33.4324,10.6217,-1.26909,8.432,8.080,3.486,0.0724,5.409,0.2589,0.060835,0.0000,0,0,,0.0396,,,0.398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.0508,-33.3429,10.3596,-1.25678,8.303,8.080,2.973,0.0757,5.393,0.3410,0.051892,0.0000,0,0,,0.0436,,,0.641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.1008,-33.2526,10.1005,-1.24529,8.229,7.904,3.159,0.0721,5.437,0.3194,0.055139,0.0000,0,0,,0.0444,,,0.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.1514,-33.1581,9.8476,-1.23377,8.094,7.763,3.975,0.0695,5.774,0.2374,0.069385,0.0000,0,0,,0.0430,,,0.553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.2022,-33.0622,9.5987,-1.22181,7.858,7.763,4.382,0.0637,6.051,0.2193,0.076477,0.0000,0,0,,0.0412,,,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.2503,-32.8709,9.1272,-1.19913,7.771,7.660,3.945,0.0526,5.743,0.2539,0.068848,0.0000,0,0,,0.0389,,,0.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.3003,-32.7699,8.8947,-1.18824,7.599,7.597,5.452,0.0488,7.678,0.3319,0.095148,0.0000,0,0,,0.0445,,,0.480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.3506,-32.6678,8.6686,-1.17505,7.549,7.597,5.930,0.0381,7.742,0.2718,0.103493,0.0000,0,0,,0.0440,,,0.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.4008,-32.5639,8.4452,-1.16373,7.387,7.569,6.393,0.0267,8.081,0.2627,0.111584,0.0000,0,0,,0.0436,,,0.514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.4513,-32.4560,8.2244,-1.14934,7.368,7.569,5.472,0.0219,8.302,0.4676,0.095512,0.0000,0,0,,0.0421,,,0.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.5005,-32.2413,7.8150,-1.12064,7.196,7.574,5.359,0.0197,7.723,0.3885,0.093539,0.0000,0,0,,0.0417,,,0.537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.5503,-32.1263,7.6100,-1.10566,7.046,7.606,4.133,-0.0111,6.915,0.4994,0.072138,0.0000,0,0,,0.0413,,,0.460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.6002,-32.0208,7.4256,-1.08967,7.073,7.606,5.748,-0.0304,7.321,0.3121,0.100325,0.0000,0,0,,0.0432,,,0.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.6503,-31.9025,7.2261,-1.07436,6.952,7.657,6.043,-0.0460,7.565,0.3235,0.105476,0.0000,0,0,,0.0443,,,0.490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.7002,-31.7822,7.0255,-1.05665,7.011,7.720,4.964,-0.0578,7.676,0.5454,0.086645,0.0000,0,0,,0.0443,,,0.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.7500,-31.5335,6.6427,-1.02415,6.963,7.786,7.371,-0.0601,9.445,0.4374,0.128654,0.0000,0,0,,0.0360,,,0.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.8004,-31.4027,6.4543,-1.00876,6.878,7.786,6.496,-0.0768,8.303,0.4128,0.113381,0.0000,0,0,,0.0411,,,0.510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.8504,-31.2655,6.2663,-0.99010,6.975,7.851,6.771,-0.0823,8.305,0.3711,0.118170,0.0000,0,0,,0.0448,,,0.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.9006,-31.1245,6.0829,-0.97272,6.938,7.851,6.770,-0.0868,8.473,0.4067,0.118153,0.0000,0,0,,0.0434,,,0.542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.9503,-30.9783,5.8972,-0.95274,7.082,7.912,5.614,-0.0892,8.506,0.6152,0.097979,0.0000,0,0,,0.0438,,,0.510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.0003,-30.6744,5.5354,-0.91411,7.249,7.967,7.477,-0.0802,9.816,0.5055,0.130495,0.0000,0,0,,0.0441,,,0.450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.0503,-30.5141,5.3523,-0.89519,7.296,7.967,5.647,-0.0918,8.751,0.6524,0.098558,0.0000,0,0,,0.0439,,,0.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.1002,-30.3704,5.1925,-0.87756,7.407,8.018,7.774,-0.1006,9.047,0.3419,0.135684,0.0000,0,0,,0.0444,,,0.420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.1505,-30.1987,5.0141,-0.85863,7.422,8.018,6.397,-0.1059,9.049,0.5888,0.111642,0.0000,0,0,,0.0446,,,0.673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
